bacteria_name,ph,temperature,density_hour_0,density_hour_1,density_hour_2,density_hour_3,density_hour_4,density_hour_5,density_hour_6,density_hour_7,density_hour_8,density_hour_9,density_hour_10,density_hour_11,density_hour_12,density_hour_13,density_hour_14,density_hour_15,density_hour_16,density_hour_17,density_hour_18,density_hour_19,density_hour_20,density_hour_21,density_hour_22,density_hour_23
Streptococcus pyogenes,4.2,25.3,316344.0445752591,380035.03642093926,326936.8664841105,315271.2125986881,369481.7777818775,379081.6805283365,295470.12185330514,319113.5843146969,319452.21287586086,246189.0930241012,332622.08207891317,282844.89410682686,277883.81641390943,283897.02307963173,304409.23989269836,298730.4929262994,270207.46419434715,243248.9663985828,272530.9941160236,244074.1405930247,228279.79780437655,236921.74956833725,229771.4163803,182177.23183140348
Escherichia coli,7.6,24.9,113052.76965754536,112363.40918964932,110315.51826748598,115673.838678273,120212.22313902662,117807.97867624609,115451.81910272116,113142.78272066671,110879.9270662534,111622.93849724116,109935.54696786316,118386.82767174364,116019.09111830876,113698.7092959426,112279.26715659884,115398.1959430435,118677.85922863572,130349.85731240784,146250.46089614785,174804.16654605808,205818.36565862855,234730.6272678649,265639.3315578109,286725.4345463519
Bacillus subtilis,7.4,58.7,228073.483200365,244810.0009660818,283856.47917936323,210990.5811217843,270335.2918549548,232372.06467751897,213718.51682106065,220239.76667468823,220980.13379957323,189673.59231583815,245525.73664819053,207118.1079387988,216782.31035919345,190735.22484276383,187604.88793090056,211107.6265178535,167854.0861527901,188079.04559131345,187915.8881130839,172745.3154301316,119656.22911543552,167676.04264429756,178940.15199092662,191517.8751524969
Bacillus subtilis,6.4,34.9,104440.59902074172,103574.33882907932,174509.2533133708,499927.17442932096,1481536.5387419695,4072743.653952937,11742551.469201624,33892511.862858444,102159042.30595556,287240152.90735203,736115522.3680593,805971748.6180539,789852313.6456928,791965328.0539519,793045782.4222258,792007252.0389763,795724965.9090366,793559750.9259338,777688555.9074152,770223933.7001806,774742031.0758111,769147951.9209353,775159617.6873113,760198117.2872064
Bacillus subtilis,4.5,24.8,534434.9568876107,541664.0943656494,472257.74791671016,347439.84414658096,432325.9151622397,445762.8899143181,435778.9795501568,344803.3564757151,370950.9957044984,367757.1996813337,405438.9667579817,343550.9215529654,351193.9330989253,353067.02621573495,300194.3565199875,362040.4827432221,349927.6640308785,330123.99688479595,346682.42116145627,320949.8101575121,271171.26944353624,233025.4211003745,226294.98858985503,279924.0055862194
Pseudomonas aeruginosa,4.4,40.5,35785.85178346835,41353.33064758501,44758.40458826731,35634.344120191294,39974.01141043723,33198.318649035995,36955.740138436544,43174.60008912331,38236.62862238252,33679.3193912789,29552.569620494665,33151.62530135556,39039.7929955051,30338.61585633567,34269.95157299899,26946.250281083707,33270.9083754836,30546.902235832455,30220.65170274312,25937.30286953476,24388.028321150952,27413.789712330512,26955.863952356405,24676.954203762027
Staphylococcus aureus,8.0,37.3,415025.2707754235,406724.76535991504,420455.68089059467,420732.94458770903,412318.28569595487,404071.91998203576,404302.86041105504,398091.93951099674,418424.9195234904,410056.4211330206,401855.2927103602,416743.6734248773,408408.79995637975,419270.6298297085,466518.56513988494,501781.5780590151,571437.4219047227,609564.8036666278,659663.6384376475,725203.7325968631,854968.1090593309,903027.8345463698,993673.65527172,1162769.323797834
Escherichia coli,8.3,23.3,201657.19841639165,177393.59369266487,197638.281570305,210072.98114617908,137297.96198558327,157875.67581633155,168169.480803788,192347.1183468093,159319.91236304643,140571.908203092,196644.24568412272,135345.22660580114,157235.69586971993,142772.83717820587,112273.64099711704,140638.46833799125,150108.0169506729,119870.69475595324,128041.75857163234,132319.806722925,130117.38425578029,123566.28754930614,107077.52514757722,113721.65355697328
Bacillus subtilis,5.6,48.7,302694.53094179265,312522.1627380997,303170.9531349176,267079.8924194299,276169.9452625726,298083.35478774586,279792.9456424024,302120.7160885241,236215.49520047172,238366.78258407777,213454.40514604156,229127.91723150524,213114.28848192663,192181.9687872304,208144.6212889689,209237.81872427263,240700.91265184968,192554.42423591143,154516.98956845055,185162.05568306363,193481.7805663068,209642.12898318755,181936.56184352253,186507.7283846801
Pseudomonas aeruginosa,6.7,23.0,393905.6330132477,386027.52035298274,398168.8855753662,416614.9933055281,408282.6934394176,405765.10343068105,397649.8013620674,419730.6307009944,411336.0180869745,407945.8098050503,415387.49594274105,420390.8899406452,411983.07214183226,403888.9031679428,443244.75568188337,434379.8605682457,425692.2633568807,433585.5369052898,424913.826167184,485965.8087826906,566614.6204672235,582176.8411042055,632469.5603349309,746609.4234512701
Streptococcus pyogenes,7.9,9.2,98968.9210420936,123843.5021903003,134538.33068415007,96984.765835356,101760.22116164108,109452.5577997674,92035.67106097132,97813.1805794163,105770.07330510742,95726.92178344322,105988.8130873298,99488.74002122213,75309.49833952011,93096.7277995608,99078.98137089964,75464.67379167317,91112.13575864084,93791.13152795282,70729.75719444615,71983.00726280446,80207.97492379938,74335.6444341163,70289.35251793913,71137.93243430695
Streptococcus pyogenes,7.5,26.3,323415.27196439524,342757.0254860993,335901.8849763773,340671.7906088435,338560.31556358986,331789.10925231804,341546.7486388214,342198.5899764192,351030.9208161072,351347.22305388766,344320.2785928099,337433.87302095373,344332.12705937144,375041.2322433049,455983.0807569927,518173.15222726023,619853.0785653483,752813.8836316102,853131.9968664041,950900.9658597008,1082701.4775198405,1240927.7055237335,1397924.763546215,1737164.3101551684
Bacillus subtilis,6.5,38.6,364999.51235472737,384099.467817301,381100.2752216002,373939.15341504634,377933.7479529735,840175.1140724928,2033667.9471359008,4985299.125407392,13376794.963860502,31603962.341089956,73340384.56524491,189221379.5587109,480994123.96710896,582462516.7349602,644408305.0834067,631520138.9817386,630207692.6520485,619636647.4165612,636866111.6618499,624128789.4286128,611646213.6400405,613525207.8794101,617284366.0763211,605569775.9507017
Streptococcus pyogenes,7.9,25.7,332041.8529188586,325401.0158604814,321766.2687147568,335725.4793308496,345995.26969253185,339075.3642986812,340806.31367188774,344480.33487123274,337590.7281738081,333804.8457341161,338495.03155645187,335385.3120553424,328677.6058142356,329000.8567271225,327840.87191321264,339366.5702247937,340527.57670303615,362609.6887651509,375752.1130225227,412382.0156627285,437115.2287891875,496912.90197950753,548392.2621047341,625733.9652052522
Staphylococcus aureus,5.8,35.0,59596.11830612104,56598.8720674845,52039.73735801184,52970.68486621188,54970.3805588306,54723.8859429318,48118.745392178,57418.86701895034,45824.24036457216,50435.339235469655,50297.8214472205,47310.2983246435,43787.239458978744,44712.8843502238,47817.192177391094,46207.91303482905,36145.85238668408,43065.86008836999,44876.84317978937,40681.19556736057,33728.15474860298,33749.21825978701,38702.82927057819,36960.86258363562
Escherichia coli,6.4,34.1,146417.0171657116,143488.67682239736,146099.65584049732,293997.4708463982,1860716.3007985952,9795548.855725856,64166095.76748161,387012256.42917097,764225633.1699114,764462118.5925542,782814301.9820087,787612214.152446,771859969.869397,756422770.4720091,751806980.8581929,782786604.3349851,767130872.2482854,766558430.0576944,785003341.5401331,769303274.7093304,754098741.4458131,773927049.1043754,758448508.1222879,751120801.496221
Pseudomonas aeruginosa,6.5,29.3,249882.586359138,261547.4335365768,267571.40911487996,262219.98093258234,307240.7218803829,499843.2554340889,714953.3844213424,1086706.4149814744,1554208.7264669638,2258823.864977656,3517912.7963017025,5549937.516641447,7893673.271381283,12383552.857530871,17519444.70126197,416408352.0480487,416825620.83323705,432419140.0529311,423770757.2518724,426673746.63503194,432429464.7466473,436245534.7310474,435540134.31510526,442551455.9807196
Pseudomonas aeruginosa,8.0,37.2,42167.55931042858,41324.20812422001,40497.72396173561,39890.13084363923,42715.95731233792,41861.638166091165,41226.744505785355,41895.59167681744,67775.25936841326,140962.18809268207,293339.2013756812,548216.4626992367,1066181.061031324,1979330.8239287185,3768998.157729283,7894249.907484631,15064613.68443981,29321346.24333909,57563909.39149755,409332984.6752725,401146324.98176706,404654154.24397826,414655508.0762548,408261752.0073816
Escherichia coli,7.9,34.6,239764.4773537888,234969.18780671305,233077.3762190511,228415.82869467008,262424.0281137072,486004.3919513648,921294.8999058702,1651530.4231287795,3229716.632944466,5746330.494170036,10585439.637689449,19646046.56259386,37542328.22457016,70623641.62155654,134282581.85964435,249864568.51194695,462750001.2844317,465155627.77328986,481389958.0028114,485162474.66998816,479530266.1867035,473870322.98642606,466187430.1770288,484529063.82957053
Streptococcus pyogenes,7.3,39.9,73060.82060557448,77635.85856609982,76347.75039699592,128937.94549775674,524218.86115188507,1943476.045619924,7328392.802966853,26470152.448343106,100320014.20647532,356772708.9143915,643517241.8764222,658362452.2932642,646962131.069808,649732131.9453733,647217095.4488506,654149478.3794342,660572879.4012789,647361421.8132533,634414193.3769882,653446471.7114108,649055530.7509547,660661787.2910507,660741768.4502394,664594252.6144578
Staphylococcus aureus,9.0,10.5,258939.77154050992,217866.43365220545,254631.5795477412,233541.8826788173,209091.4881808628,244580.72063478568,195277.8950966186,219435.289106998,202966.14656540472,192756.54043653532,178083.72679271313,183187.711485986,215260.6450524897,185002.10679599128,159449.74994660652,182184.33993717577,168067.57335722487,183129.46391520533,157693.98090965967,178058.00805629112,154044.32678141876,184315.2085490893,203740.718340064,148840.45699983457
Staphylococcus aureus,8.2,40.3,14353.85126227142,14066.77423702599,14347.437932903327,14201.859381409238,13917.822193781054,13639.465749905432,13366.676434907324,14580.490085662894,14824.933081329908,15369.257002140845,15061.871862098027,14760.634424856067,14465.421736358943,14176.113301631764,13892.59103559913,14194.678415573331,13910.784847261866,14125.693088916338,14067.358869249225,13978.452032823096,15003.321962100596,15032.592832583949,14731.94097593227,14596.805127292251
Staphylococcus aureus,4.5,39.0,489235.90547486127,484073.1746895148,483783.69875992334,406592.2502121816,433719.97574546846,421100.0276590551,446988.8713166394,395286.7361564946,421000.16547396535,349994.9130051047,348123.8455017183,383249.5398975256,342017.2365238711,379077.6404780446,338813.23202716163,305108.4762705635,294495.46112714225,293708.0452546847,255213.28794876055,332766.515819778,321040.22754571115,258922.13582157297,347928.39805221313,290035.11470636865
Escherichia coli,7.9,24.8,56533.060759365566,59461.503206172594,61104.40657432367,59882.3184428372,58684.67207398045,60066.82862386285,58865.49205138559,58098.72489989779,61403.02285582435,60174.96239870786,62759.14128886018,61503.95846308297,60273.87929382131,59068.40170794488,58220.94075016213,61818.041269874855,60581.68044447736,59370.04683558781,58182.64589887606,57018.99298089853,61370.75423609116,60143.339151369335,60149.74873755888,58946.753762807704
Pseudomonas aeruginosa,7.2,41.6,487215.8761063295,477471.5585842029,482675.3110464872,6507606.236794108,105581891.42014682,721232214.084234,724700183.4026128,758471198.7538209,759281048.1322625,744095427.1696172,773154461.2620065,762551183.7455157,747300160.0706054,777861301.4472754,784229778.6613846,781753987.4534751,777298970.2525611,761752990.8475099,770827619.6458491,765184130.9782794,770354953.0289029,766357363.9575863,757735280.0783027,760823662.9319096
Streptococcus pyogenes,6.9,40.2,418635.9936814929,410263.27380786306,402058.0083317058,403818.6493482425,1358041.1639326955,5150965.19775099,21048650.69104267,81127061.98868653,295843730.2637235,552189538.5249652,563248704.9611104,584584956.6208813,572893257.4884636,561435392.3386943,550206684.4919205,539573843.229054,556230453.2118622,553680017.3659009,548986669.3531299,561966373.4988004,577982790.508917,573423301.6184603,561954835.586091,561237051.8474358
Pseudomonas aeruginosa,6.8,38.3,173952.15497806884,173000.11333775977,270268.5822432731,2644764.4056564304,25997868.413999513,232307468.02186164,827866976.4876369,894547983.7346519,876657024.0599588,859123883.5787597,847361902.6042666,830414664.5521812,821012599.3056898,856147156.9536986,859315606.983579,842129294.8439075,847890803.3829368,871015925.1453772,853595606.6424696,836523694.5096202,819793220.6194278,839717144.5142367,822922801.6239519,820441768.9074187
Escherichia coli,5.8,20.9,94783.40444626908,75755.79461772919,65664.56459134237,75446.42199032784,88061.46722200408,74979.62106192301,74238.60792260781,76951.04929252394,72793.74893779855,67156.93490317492,80457.1942024506,65652.05916493594,72773.0373436457,67111.80095702491,71057.49344143637,57073.8314754416,58173.97406374907,61802.254490913154,57605.26382525048,52853.8669757381,66791.53993164518,50410.07632908646,56217.2226160981,61132.97058445558
Bacillus subtilis,6.1,35.0,89679.64923844907,90417.30203443824,94798.32445316666,93134.26157886288,97560.02068445526,189600.3269467875,414969.6285827622,961126.8122446528,2116555.171409593,4541691.968449908,9584007.653282875,21880511.22527928,47472743.252191365,100419928.47497386,222104248.2994581,523243154.86357105,520617596.2696397,528212965.7472651,530099708.55016726,528554783.69644105,526582620.402942,529719008.8555188,525079906.5828683,543366691.8011731
Streptococcus pyogenes,6.2,38.1,396623.64180182305,425899.6741936035,395034.03290042334,430900.24728539307,345678.2184864117,366774.6434200393,373078.88067604695,356604.33349619806,391011.0176721088,415707.0555536747,317831.10826377815,385723.892988745,350821.7926829531,309963.7935513681,352142.91128761414,343926.6273159294,317579.0888814413,325693.69782562123,287791.66884806583,291626.4679622918,274169.08056271705,301513.641338831,327052.313550827,272849.87437934295
Escherichia coli,6.3,40.1,293920.79137251514,288042.37554506486,296435.7370583284,316091.97231027565,1051545.0358037762,3393579.914663401,10844749.321114425,36255478.805656925,126693090.12821408,382863525.27218586,647966259.6789362,665737505.2326063,686138607.9417703,684264722.2430925,697536102.2306391,710912527.9989253,696694277.4389468,682760391.890168,669105184.0523646,685131067.0211562,671428445.6807331,657999876.7671185,656535303.1566857,644604765.0047039
Streptococcus pyogenes,8.0,37.2,478580.0493732987,469008.4483858327,477036.2167775701,467495.49244201864,1249303.0967536306,3594559.083074297,10997107.81490614,31430514.48361024,99719691.06110469,291268268.8649536,537234135.9622825,538591046.2570808,565484594.9105345,561109860.6509233,560785059.4787779,565234118.7108872,553929436.3366694,562652846.1012834,571698366.172997,571491957.7889763,575387565.5122693,563879814.2020239,575431481.1202431,563922851.4978383
